"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order_date","recency","total_orders","total_sales","total_quantity","total_products","lifespan","avg_order_value","avg_monthly_spend"
14724,AW00025723,Kate Nara,58,"50 and above",New,"2013-01-06",152,1,777,2,2,0,777.000000000000,777.000000000000
14725,AW00025724,Tabitha Fernandez,58,"50 and above",New,"2013-04-07",149,1,2442,5,5,0,2442.000000000000,2442.000000000000
14726,AW00025725,Chad Lal,53,"50 and above",New,"2013-04-05",149,1,2419,2,2,0,2419.000000000000,2419.000000000000
14727,AW00025726,Brendan Deng,58,"50 and above",New,"2013-03-05",150,1,663,6,6,0,663.000000000000,663.000000000000
14728,AW00025727,Cheryl Torres,58,"50 and above",New,"2013-03-20",150,1,540,1,1,0,540.000000000000,540.000000000000
14729,AW00025728,Nelson Romero,59,"50 and above",New,"2013-03-08",150,1,575,2,2,0,575.000000000000,575.000000000000
14730,AW00025729,Tabitha Kapoor,60,"50 and above",New,"2013-05-20",148,1,2433,4,4,0,2433.000000000000,2433.000000000000
14731,AW00025730,Isabelle Simmons,60,"50 and above",New,"2013-05-05",148,1,2469,3,3,0,2469.000000000000,2469.000000000000
14732,AW00025731,Colleen Tang,60,"50 and above",New,"2013-03-25",150,1,549,2,2,0,549.000000000000,549.000000000000
14733,AW00025732,Joanna Sanz,54,"50 and above",New,"2013-03-07",150,1,639,5,5,0,639.000000000000,639.000000000000
14734,AW00025733,Joanna Blanco,49,"40-49",New,"2013-07-31",146,1,77,4,4,0,77.000000000000,77.000000000000
14735,AW00025734,Alvin Zheng,50,"50 and above",New,"2013-06-23",147,1,2384,1,1,0,2384.000000000000,2384.000000000000
14736,AW00025735,Suzanne Wu,59,"50 and above",New,"2013-06-02",147,1,2407,4,4,0,2407.000000000000,2407.000000000000
14737,AW00025736,Darrell Stone,49,"40-49",New,"2013-06-04",147,1,2453,4,4,0,2453.000000000000,2453.000000000000
14738,AW00025737,Marshall Liu,43,"40-49",New,"2013-09-10",144,1,1765,4,4,0,1765.000000000000,1765.000000000000
14739,AW00025738,Jacquelyn Ruiz,60,"50 and above",New,"2013-06-24",147,1,2398,3,3,0,2398.000000000000,2398.000000000000
14740,AW00025739,Cory Rodriguez,62,"50 and above",New,"2013-03-19",150,1,540,1,1,0,540.000000000000,540.000000000000
14741,AW00025740,Kellie Munoz,50,"50 and above",New,"2013-06-15",147,1,54,1,1,0,54.000000000000,54.000000000000
14742,AW00025741,Tabitha Sai,50,"50 and above",New,"2013-03-04",150,1,567,4,4,0,567.000000000000,567.000000000000
14743,AW00025742,Tamara He,51,"50 and above",New,"2013-07-29",146,1,2462,5,5,0,2462.000000000000,2462.000000000000
14744,AW00025743,Alvin Liu,44,"40-49",New,"2013-02-12",151,1,786,3,3,0,786.000000000000,786.000000000000
14745,AW00025744,Gabriel Griffin,50,"50 and above",New,"2013-07-27",146,1,2428,5,5,0,2428.000000000000,2428.000000000000
14746,AW00025745,Mayra Arun,51,"50 and above",New,"2013-07-28",146,1,2473,4,4,0,2473.000000000000,2473.000000000000
14747,AW00025746,Lindsay Simpson,45,"40-49",New,"2013-03-25",150,1,561,2,2,0,561.000000000000,561.000000000000
14748,AW00025747,Marshall Xu,50,"50 and above",New,"2013-03-14",150,1,540,1,1,0,540.000000000000,540.000000000000
14749,AW00025748,Kayla Butler,50,"50 and above",New,"2013-03-12",150,1,540,1,1,0,540.000000000000,540.000000000000
14750,AW00025749,Ashlee Moyer,39,"30-39",New,"2013-01-31",152,1,742,1,1,0,742.000000000000,742.000000000000
14751,AW00025750,Francis Blanco,51,"50 and above",New,"2013-05-25",148,1,554,3,3,0,554.000000000000,554.000000000000
14752,AW00025751,Gina Alvarez,45,"40-49",New,"2013-10-10",143,1,1760,3,3,0,1760.000000000000,1760.000000000000
14753,AW00025752,Christy McDonald,67,"50 and above",New,"2013-02-04",151,1,756,3,3,0,756.000000000000,756.000000000000
14754,AW00025753,Nichole Lal,68,"50 and above",New,"2013-11-10",142,1,4,1,1,0,4.000000000000,4.000000000000
14755,AW00025754,Calvin Sharma,63,"50 and above",New,"2013-09-07",144,1,23,2,2,0,23.000000000000,23.000000000000
14756,AW00025755,Jeffery Huang,46,"40-49",New,"2013-08-29",145,1,6,2,2,0,6.000000000000,6.000000000000
14757,AW00025756,Cassandra Malhotra,46,"40-49",New,"2013-07-21",146,1,2493,4,4,0,2493.000000000000,2493.000000000000
14758,AW00025757,Jeffery Wu,51,"50 and above",New,"2013-04-06",149,1,629,4,4,0,629.000000000000,629.000000000000
14759,AW00025758,Leslie Gutierrez,41,"40-49",New,"2013-07-11",146,1,2428,3,3,0,2428.000000000000,2428.000000000000
14760,AW00025759,Savannah Kelly,46,"40-49",New,"2013-02-22",151,1,742,1,1,0,742.000000000000,742.000000000000
14761,AW00025760,Natalie Alexander,51,"50 and above",New,"2013-04-03",149,1,567,4,4,0,567.000000000000,567.000000000000
14762,AW00025761,Shish Shridhar,52,"50 and above",New,"2013-04-02",149,1,563,4,4,0,563.000000000000,563.000000000000
14763,AW00025762,Stefanie Fernandez,52,"50 and above",New,"2013-09-04",144,1,2517,6,6,0,2517.000000000000,2517.000000000000
14764,AW00025763,Hannah Johnson,51,"50 and above",New,"2014-01-19",140,1,39,3,3,0,39.000000000000,39.000000000000
14765,AW00025764,Alexandria Price,52,"50 and above",New,"2013-06-14",147,1,72,3,3,0,72.000000000000,72.000000000000
14766,AW00025765,Natalie Watson,51,"50 and above",New,"2013-06-07",147,1,2438,2,2,0,2438.000000000000,2438.000000000000
14767,AW00025766,Allison Kelly,52,"50 and above",New,"2013-11-19",142,1,33,1,1,0,33.000000000000,33.000000000000
14768,AW00025767,Bailey Hill,46,"40-49",New,"2013-06-18",147,1,2453,4,4,0,2453.000000000000,2453.000000000000
14769,AW00025768,Tyrone Ruiz,58,"50 and above",New,"2013-04-18",149,1,75,3,3,0,75.000000000000,75.000000000000
14770,AW00025769,Gerald Rubio,63,"50 and above",New,"2013-01-22",152,1,2515,4,4,0,2515.000000000000,2515.000000000000
14771,AW00025770,Reginald Blanco,58,"50 and above",New,"2013-12-24",141,1,2295,1,1,0,2295.000000000000,2295.000000000000
14772,AW00025771,Gabriella Rivera,64,"50 and above",New,"2013-10-13",143,1,25,2,2,0,25.000000000000,25.000000000000
14773,AW00025772,Harold Kapoor,63,"50 and above",New,"2013-08-05",145,1,75,2,2,0,75.000000000000,75.000000000000
14774,AW00025773,Jack Simmons,58,"50 and above",New,"2013-08-22",145,1,60,3,3,0,60.000000000000,60.000000000000
14775,AW00025774,Corey Pal,53,"50 and above",New,"2013-09-04",144,1,2537,4,4,0,2537.000000000000,2537.000000000000
14776,AW00025775,Marie Chandra,64,"50 and above",New,"2013-09-24",144,1,2451,2,2,0,2451.000000000000,2451.000000000000
14777,AW00025776,Damien Zhou,53,"50 and above",New,"2013-10-17",143,1,2514,5,5,0,2514.000000000000,2514.000000000000
14778,AW00025777,Stephanie Butler,54,"50 and above",New,"2013-12-05",141,1,2310,3,3,0,2310.000000000000,2310.000000000000
14779,AW00025778,Larry Gomez,54,"50 and above",New,"2013-10-28",143,1,2443,1,1,0,2443.000000000000,2443.000000000000
14780,AW00025779,Marshall Cai,70,"50 and above",New,"2013-01-03",152,1,2480,3,3,0,2480.000000000000,2480.000000000000
14781,AW00025780,Dana Gill,76,"50 and above",New,"2013-01-22",152,1,2480,3,3,0,2480.000000000000,2480.000000000000
14782,AW00025781,Alejandro Xie,76,"50 and above",New,"2013-07-26",146,1,40,2,2,0,40.000000000000,40.000000000000
14783,AW00025782,Marshall Gao,68,"50 and above",New,"2013-05-28",148,1,59,2,2,0,59.000000000000,59.000000000000
14784,AW00025783,Omar Sun,73,"50 and above",New,"2013-02-27",151,1,5,1,1,0,5.000000000000,5.000000000000
14785,AW00025784,Damien Raje,73,"50 and above",New,"2013-09-04",144,1,5,1,1,0,5.000000000000,5.000000000000
14786,AW00025785,Jackson Edwards,54,"50 and above",New,"2014-01-12",140,1,5,1,1,0,5.000000000000,5.000000000000
14787,AW00025786,Cheryl Romero,67,"50 and above",New,"2013-12-17",141,1,2330,2,2,0,2330.000000000000,2330.000000000000
14788,AW00025787,Lee Serrano,55,"50 and above",New,"2013-07-08",146,1,27,3,3,0,27.000000000000,27.000000000000
14789,AW00025788,Nichole Yuan,60,"50 and above",New,"2013-02-17",151,1,60,3,3,0,60.000000000000,60.000000000000
14790,AW00025789,Julia Mitchell,66,"50 and above",New,"2013-12-10",141,1,25,2,2,0,25.000000000000,25.000000000000
14791,AW00025790,Cameron Patterson,66,"50 and above",New,"2014-01-05",140,1,69,4,4,0,69.000000000000,69.000000000000
14792,AW00025791,Seth Foster,61,"50 and above",New,"2013-11-27",142,1,60,3,3,0,60.000000000000,60.000000000000
14793,AW00025792,Alyssa Gonzales,67,"50 and above",New,"2013-12-09",141,1,75,2,2,0,75.000000000000,75.000000000000
14794,AW00025793,Ann Rana,61,"50 and above",New,"2012-12-31",153,1,2480,3,3,0,2480.000000000000,2480.000000000000
14795,AW00025794,Kristin Tang,62,"50 and above",New,"2013-11-03",142,1,23,2,2,0,23.000000000000,23.000000000000
14796,AW00025795,Marie Gomez,67,"50 and above",New,"2013-01-08",152,1,2482,4,4,0,2482.000000000000,2482.000000000000
14797,AW00025796,Kelvin Jai,62,"50 and above",New,"2013-10-06",143,1,2476,2,2,0,2476.000000000000,2476.000000000000
14798,AW00025797,Max Torres,68,"50 and above",New,"2013-10-10",143,1,21,1,1,0,21.000000000000,21.000000000000
14799,AW00025798,Christian Coleman,69,"50 and above",New,"2013-10-12",143,1,2452,2,2,0,2452.000000000000,2452.000000000000
14800,AW00025799,Arianna James,69,"50 and above",New,"2013-01-30",152,1,14,2,2,0,14.000000000000,14.000000000000
14801,AW00025800,Sheena Nath,70,"50 and above",New,"2013-05-13",148,1,40,2,2,0,40.000000000000,40.000000000000
14802,AW00025801,Colin Raji,70,"50 and above",New,"2013-01-31",152,1,5,1,1,0,5.000000000000,5.000000000000
14803,AW00025802,Clayton He,65,"50 and above",New,"2014-01-26",140,1,60,3,3,0,60.000000000000,60.000000000000
14804,AW00025803,Gregory Xu,71,"50 and above",New,"2013-02-11",151,1,30,2,2,0,30.000000000000,30.000000000000
14805,AW00025804,Nelson Torres,65,"50 and above",New,"2013-03-05",150,1,5,1,1,0,5.000000000000,5.000000000000
14806,AW00025805,Melody Gomez,71,"50 and above",New,"2013-11-25",142,1,2501,5,5,0,2501.000000000000,2501.000000000000
14807,AW00025806,Dwayne Dominguez,66,"50 and above",New,"2013-08-31",145,1,23,2,2,0,23.000000000000,23.000000000000
14808,AW00025807,Kaitlin Lopez,72,"50 and above",New,"2013-12-29",141,1,89,3,3,0,89.000000000000,89.000000000000
14809,AW00025808,Janet Carlson,73,"50 and above",New,"2013-09-19",144,1,78,4,4,0,78.000000000000,78.000000000000
14810,AW00025809,Nicholas Williams,44,"40-49",New,"2013-08-27",145,1,21,1,1,0,21.000000000000,21.000000000000
14811,AW00025810,Jimmy Sanz,39,"30-39",New,"2013-06-12",147,1,114,4,4,0,114.000000000000,114.000000000000
14812,AW00025811,Miguel Wright,43,"40-49",New,"2013-01-29",152,1,86,4,4,0,86.000000000000,86.000000000000
14813,AW00025812,Donna Lal,44,"40-49",New,"2013-11-30",142,1,114,3,3,0,114.000000000000,114.000000000000
14814,AW00025813,Isaac Hernandez,44,"40-49",New,"2013-03-25",150,1,27,2,2,0,27.000000000000,27.000000000000
14815,AW00025814,Krystal Zeng,44,"40-49",New,"2013-09-01",144,1,62,3,3,0,62.000000000000,62.000000000000
14816,AW00025815,Jacquelyn Romero,39,"30-39",New,"2013-02-14",151,1,40,2,2,0,40.000000000000,40.000000000000
14817,AW00025816,Teresa Navarro,44,"40-49",New,"2013-07-30",146,1,7,2,2,0,7.000000000000,7.000000000000
14818,AW00025817,Isaac Phillips,46,"40-49",New,"2014-01-26",140,1,7,2,2,0,7.000000000000,7.000000000000
14819,AW00025818,Aaron Hill,45,"40-49",New,"2013-04-23",149,1,36,3,3,0,36.000000000000,36.000000000000
14820,AW00025819,Carlos Morgan,46,"40-49",Regular,"2013-08-13",145,2,1873,3,3,24,936.500000000000,78.041666666666
14821,AW00025820,Adam Evans,41,"40-49",New,"2013-02-11",151,1,49,3,3,0,49.000000000000,49.000000000000
14822,AW00025821,Krystal Gao,46,"40-49",Regular,"2013-08-24",145,2,1878,4,4,24,939.000000000000,78.250000000000
14823,AW00025822,Julio Navarro,41,"40-49",Regular,"2013-08-15",145,2,1819,2,2,24,909.500000000000,75.791666666666
14824,AW00025823,Jaime Xie,46,"40-49",Regular,"2013-08-12",145,2,1887,5,5,24,943.500000000000,78.625000000000
14825,AW00025824,Terry Pal,42,"40-49",New,"2013-10-02",143,1,40,2,2,0,40.000000000000,40.000000000000
14826,AW00025825,Tammy Fernandez,48,"40-49",New,"2013-07-27",146,1,5,1,1,0,5.000000000000,5.000000000000
14827,AW00025826,Nathaniel Watson,48,"40-49",Regular,"2013-09-16",144,2,1854,3,3,24,927.000000000000,77.250000000000
14828,AW00025827,Karla Nara,49,"40-49",Regular,"2013-09-23",144,2,1873,3,3,24,936.500000000000,78.041666666666
14829,AW00025828,Ronald Madan,44,"40-49",Regular,"2013-09-28",144,2,1873,3,3,25,936.500000000000,74.920000000000
14830,AW00025829,Toni Patel,44,"40-49",Regular,"2013-08-30",145,2,1893,4,4,23,946.500000000000,82.304347826086
14831,AW00025830,Louis Nath,50,"50 and above",Regular,"2013-09-21",144,2,1833,4,4,24,916.500000000000,76.375000000000
14832,AW00025831,Sebastian Torres,49,"40-49",Regular,"2013-09-13",144,2,1882,4,4,25,941.000000000000,75.280000000000
14833,AW00025832,Shawn Tang,49,"40-49",Regular,"2013-09-26",144,2,1850,5,5,24,925.000000000000,77.083333333333
14834,AW00025833,Sabrina Hernandez,65,"50 and above",New,"2013-09-26",144,1,37,2,2,0,37.000000000000,37.000000000000
14835,AW00025834,Jeremy Davis,71,"50 and above",New,"2013-09-22",144,1,27,2,2,0,27.000000000000,27.000000000000
14836,AW00025835,Destiny Flores,72,"50 and above",New,"2013-02-16",151,1,27,2,2,0,27.000000000000,27.000000000000
14837,AW00025836,Jaime Luo,82,"50 and above",New,"2013-10-09",143,1,35,2,2,0,35.000000000000,35.000000000000
14838,AW00025837,Timothy Cook,82,"50 and above",New,"2013-06-07",147,1,25,1,1,0,25.000000000000,25.000000000000
14839,AW00025838,Makayla Reed,76,"50 and above",New,"2013-12-30",141,1,65,3,3,0,65.000000000000,65.000000000000
14840,AW00025839,Connor Powell,81,"50 and above",New,"2013-02-05",151,1,108,6,6,0,108.000000000000,108.000000000000
14841,AW00025840,Karla Pal,82,"50 and above",New,"2013-07-14",146,1,1250,2,2,0,1250.000000000000,1250.000000000000
14842,AW00025841,Lindsey Becker,82,"50 and above",New,"2013-08-27",145,1,65,3,3,0,65.000000000000,65.000000000000
14843,AW00025842,Cole Brooks,81,"50 and above",New,"2013-05-01",148,1,27,2,2,0,27.000000000000,27.000000000000
14844,AW00025843,Hunter Perez,81,"50 and above",New,"2013-06-23",147,1,27,2,2,0,27.000000000000,27.000000000000
14845,AW00025844,Riley Butler,74,"50 and above",New,"2013-02-08",151,1,25,1,1,0,25.000000000000,25.000000000000
14846,AW00025845,Timothy Campbell,79,"50 and above",New,"2013-12-24",141,1,14,2,2,0,14.000000000000,14.000000000000
14847,AW00025846,Faith Bailey,79,"50 and above",New,"2013-09-16",144,1,65,3,3,0,65.000000000000,65.000000000000
14848,AW00025847,Destiny Brown,79,"50 and above",New,"2013-09-22",144,1,25,1,1,0,25.000000000000,25.000000000000
14849,AW00025848,Samuel Robinson,79,"50 and above",New,"2013-04-08",149,1,27,2,2,0,27.000000000000,27.000000000000
14850,AW00025849,Danielle Cooper,78,"50 and above",New,"2013-02-06",151,1,35,3,3,0,35.000000000000,35.000000000000
14851,AW00025850,Jared Sanchez,79,"50 and above",New,"2013-05-25",148,1,64,3,3,0,64.000000000000,64.000000000000
14852,AW00025851,Seth Washington,79,"50 and above",New,"2013-12-04",141,1,25,1,1,0,25.000000000000,25.000000000000
14853,AW00025852,Amanda Bennett,72,"50 and above",New,"2013-05-25",148,1,30,2,2,0,30.000000000000,30.000000000000
14854,AW00025853,Chloe Collins,76,"50 and above",New,"2013-12-25",141,1,27,2,2,0,27.000000000000,27.000000000000
14855,AW00025854,Jordan Chen,76,"50 and above",New,"2013-06-02",147,1,27,2,2,0,27.000000000000,27.000000000000
14856,AW00025855,Dylan Diaz,77,"50 and above",New,"2013-02-25",151,1,40,4,4,0,40.000000000000,40.000000000000
14857,AW00025856,Benjamin Sharma,76,"50 and above",New,"2013-12-16",141,1,750,2,2,0,750.000000000000,750.000000000000
14858,AW00025857,Abigail Perry,75,"50 and above",New,"2011-01-19",176,1,3400,1,1,0,3400.000000000000,3400.000000000000
14859,AW00025858,Mariah Gonzales,74,"50 and above",New,"2014-01-27",140,1,32,3,3,0,32.000000000000,32.000000000000
14860,AW00025859,Mackenzie Peterson,75,"50 and above",New,"2013-06-14",147,1,65,3,3,0,65.000000000000,65.000000000000
14861,AW00025860,Justin Thomas,75,"50 and above",New,"2013-09-26",144,1,27,2,2,0,27.000000000000,27.000000000000
14862,AW00025861,Garrett Cooper,75,"50 and above",New,"2011-01-06",176,1,3400,1,1,0,3400.000000000000,3400.000000000000
14863,AW00025862,Jared Bell,74,"50 and above",New,"2013-08-25",145,1,65,3,3,0,65.000000000000,65.000000000000
14864,AW00025863,Sydney Wright,73,"50 and above",Regular,"2013-07-26",146,2,4631,5,5,31,2315.500000000000,149.387096774193
14865,AW00025864,Petr Lazecky,74,"50 and above",New,"2012-02-09",163,1,2443,1,1,0,2443.000000000000,2443.000000000000
14866,AW00025865,Tristan Butler,74,"50 and above",Regular,"2013-07-08",146,2,4644,3,3,30,2322.000000000000,154.800000000000
14867,AW00025866,Tristan Perry,73,"50 and above",Regular,"2013-08-06",145,2,4604,4,4,31,2302.000000000000,148.516129032258
14868,AW00025867,Carlos Carter,73,"50 and above",VIP,"2013-06-29",147,2,5784,2,2,28,2892.000000000000,206.571428571428
14869,AW00025868,Jessica Lewis,73,"50 and above",VIP,"2013-06-05",147,2,5798,4,4,28,2899.000000000000,207.071428571428
14870,AW00025869,Lucas Parker,67,"50 and above",New,"2013-08-19",145,1,80,3,3,0,80.000000000000,80.000000000000
14871,AW00025870,Edward Gonzales,72,"50 and above",New,"2013-06-04",147,1,38,3,3,0,38.000000000000,38.000000000000
14872,AW00025871,Jason Nelson,73,"50 and above",New,"2013-09-06",144,1,65,3,3,0,65.000000000000,65.000000000000
14873,AW00025872,Melanie Ross,61,"50 and above",VIP,"2013-06-24",147,2,5819,3,3,28,2909.500000000000,207.821428571428
14874,AW00025873,Isaiah Sanders,73,"50 and above",New,"2013-11-03",142,1,40,2,2,0,40.000000000000,40.000000000000
14875,AW00025874,Jessica Hall,67,"50 and above",New,"2013-11-05",142,1,35,2,2,0,35.000000000000,35.000000000000
14876,AW00025875,Jocelyn Price,66,"50 and above",New,"2012-02-16",163,1,2443,1,1,0,2443.000000000000,2443.000000000000
14877,AW00025876,Noah King,72,"50 and above",Regular,"2013-08-18",145,2,4629,5,5,30,2314.500000000000,154.300000000000
14878,AW00025877,Alyssa Price,71,"50 and above",New,"2014-01-24",140,1,80,3,3,0,80.000000000000,80.000000000000
14879,AW00025878,Brianna Simmons,72,"50 and above",Regular,"2013-08-17",145,2,4650,3,3,30,2325.000000000000,155.000000000000
14880,AW00025879,Alyssa Wood,72,"50 and above",Regular,"2013-08-17",145,2,4659,4,4,29,2329.500000000000,160.655172413793
14881,AW00025880,Jackson Kumar,72,"50 and above",New,"2013-09-23",144,1,32,3,3,0,32.000000000000,32.000000000000
14882,AW00025881,Jennifer Clark,66,"50 and above",New,"2014-01-04",140,1,25,1,1,0,25.000000000000,25.000000000000
14883,AW00025882,Edward Roberts,71,"50 and above",New,"2013-05-29",148,1,65,3,3,0,65.000000000000,65.000000000000
14884,AW00025883,Luis Carter,65,"50 and above",New,"2012-02-14",163,1,2443,1,1,0,2443.000000000000,2443.000000000000
14885,AW00025884,Elijah Evans,69,"50 and above",New,"2013-06-10",147,1,40,2,2,0,40.000000000000,40.000000000000
14886,AW00025885,Hailey Washington,64,"50 and above",New,"2013-08-24",145,1,60,2,2,0,60.000000000000,60.000000000000
14887,AW00025886,Rachel Rogers,70,"50 and above",Regular,"2013-08-16",145,2,4673,5,5,29,2336.500000000000,161.137931034482
14888,AW00025887,Jack Collins,64,"50 and above",Regular,"2013-08-20",145,2,4673,5,5,29,2336.500000000000,161.137931034482
14889,AW00025888,Morgan Edwards,64,"50 and above",Regular,"2013-07-31",146,2,4624,4,4,28,2312.000000000000,165.142857142857
14890,AW00025889,Reginald Munoz,70,"50 and above",Regular,"2013-08-18",145,2,4651,5,5,29,2325.500000000000,160.379310344827
14891,AW00025890,Chloe Brown,69,"50 and above",New,"2013-02-15",151,1,25,1,1,0,25.000000000000,25.000000000000
14892,AW00025891,Brandon Johnson,69,"50 and above",VIP,"2013-06-12",147,2,5759,2,2,26,2879.500000000000,221.500000000000
14893,AW00025892,Stephanie Price,69,"50 and above",New,"2012-02-12",163,1,2443,1,1,0,2443.000000000000,2443.000000000000
14894,AW00025893,Alexia Alexander,69,"50 and above",New,"2013-04-26",149,1,25,1,1,0,25.000000000000,25.000000000000
14895,AW00025894,Steve Zeng,69,"50 and above",New,"2013-07-26",146,1,49,2,2,0,49.000000000000,49.000000000000
14896,AW00025895,Jesse Richardson,68,"50 and above",Regular,"2013-08-09",145,2,4650,3,3,28,2325.000000000000,166.071428571428
14897,AW00025896,Marissa Coleman,67,"50 and above",New,"2013-06-25",147,1,122,4,4,0,122.000000000000,122.000000000000
14898,AW00025897,Kimberly Bailey,67,"50 and above",New,"2013-10-11",143,1,33,1,1,0,33.000000000000,33.000000000000
14899,AW00025898,Brittney Cai,67,"50 and above",New,"2013-07-07",146,1,39,3,3,0,39.000000000000,39.000000000000
